"rank"
"RHOH",1465
"PBK",1466
"ALDH1A3",1467
"CENPA",1468
"SPARCL1",1469
"CCNB2",1470
"BST2",1471
"ATP2A3",1472
"OAS1",1473
"PMAIP1",1474
"IGSF1",1475
"SSTR2",1476
"DSCR6",1477
"SLFN5",1478
"SEMA3C",1479
"NAP1L2",1480
"KIF4A",1481
"HMCN1",1482
"APLP1",1483
"MKI67",1484
"FAM111B",1485
"AURKA",1486
"CCNA2",1487
"MFSD6L",1488
"ECM2",1489
"FBLN2",1490
"CXCL12",1491
"SEMA6A",1492
"PRR11",1493
"NDNF",1494
"CXCR2P1",1495
"AKAP12",1496
"PDGFRA",1497
"E2F1",1498
"SRMS",1499
"BUB1",1500
"GSTM5",1501
"GPC4",1502
"BCAS4",1503
"PLD4",1504
